person,gender,age,became_member_on,bmo_year,income,amount_sum,amount_mean,offer received,offer viewed,offer completed,age_group,income_group,bogo,discount,informational,chance bogo,chance discount,chance informational,Cluster
02b6895b3cab4f79a116bddc1c70b5c3,M,53,2017-10-13,2017,34000.0,47.81,2.9881250000000006,3.0,2.0,1.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
02b7a80a321c4b078af92d494cc0f012,F,32,2017-10-30,2017,34000.0,400.16,36.37818181818181,4.0,4.0,1.0,Youth,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 0
02ba8c272f284139abef53e0290bfb67,F,87,2017-05-07,2017,94000.0,91.81,22.9525,4.0,2.0,3.0,Senior,Upper-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 0
02c083884c7d45b39cc68e1314fec56c,F,20,2016-07-11,2016,30000.0,29.890000000000004,2.989,2.0,1.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
02c6daf74a49491ca397f105ef944784,F,54,2016-04-24,2016,109000.0,78.94,26.31333333333333,1.0,1.0,1.0,Older,High,50.0,100.0,50.0,Low,High,Low,Cluster 0
02c89861ce2c4010bf4ed63f6f6d5df3,M,58,2016-03-16,2016,79000.0,261.71,20.13153846153846,5.0,5.0,5.0,Older,Lower-Middle,100.0,75.0,50.0,High,High,Low,Cluster 0
02c8c9806a8c44f792a218fb2e8756b3,M,28,2018-04-29,2018,45000.0,21.93,5.4825,5.0,4.0,1.0,Youth,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 1
02db8af535e54416a01aff51836d166f,M,73,2017-08-27,2017,30000.0,0.61,0.61,5.0,1.0,0.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
02dd040b77914163b1fd02efc3976d55,M,37,2017-11-22,2017,60000.0,181.82,15.151666666666666,5.0,5.0,5.0,Middle,Lower-Middle,66.66666666666667,100.0,50.0,High,High,Low,Cluster 2
02e2211319524b9e8bd09794d00d8513,M,24,2016-11-20,2016,73000.0,65.97,4.398,4.0,3.0,2.0,Youth,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
02e4c9dff62e4857a429a4be3ba73ed0,M,44,2017-10-17,2017,74000.0,48.85999999999999,3.4900000000000007,6.0,3.0,3.0,Middle,Lower-Middle,0.0,33.333333333333336,100.0,Low,Low,High,Cluster 1
02e5396559f94469b6d03e40d85830c7,M,51,2016-01-07,2016,98000.0,206.25,25.78125,5.0,5.0,2.0,Older,Upper-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 0
02e6dbe7c694441a88f9160b6b0e1a35,M,55,2017-10-05,2017,61000.0,148.87,13.533636363636365,3.0,3.0,1.0,Older,Lower-Middle,100.0,50.0,100.0,High,Low,High,Cluster 2
02e6dd10b22c43fcb5a2dfc0038dac22,F,39,2016-10-15,2016,74000.0,42.48,3.861818181818181,3.0,2.0,2.0,Middle,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
02eba2268a3640bb8e85880e12617c5f,F,79,2016-02-29,2016,57000.0,188.97000000000003,15.7475,5.0,3.0,3.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 2
02efe2a67be247a686f79ba1cbce42f1,F,84,2017-01-28,2017,96000.0,262.09,26.209,4.0,4.0,3.0,Senior,Upper-Middle,100.0,100.0,100.0,High,High,High,Cluster 0
02efe413dd194069ab58abde38ab5e02,F,59,2016-04-04,2016,97000.0,182.29,30.38166666666667,3.0,1.0,3.0,Older,Upper-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 0
02f638a6c98241c98b24a06ca489aac0,M,67,2017-12-07,2017,46000.0,17.64,3.528,4.0,4.0,0.0,Older,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
03019e49a5164723ae527bbd6949e0c1,M,45,2016-05-28,2016,84000.0,164.47,20.55875,4.0,4.0,3.0,Middle,Upper-Middle,100.0,100.0,100.0,High,High,High,Cluster 0
0305b52a24744a9bb660bffc6b39e884,M,51,2015-12-18,2015,114000.0,127.31,21.218333333333334,6.0,2.0,2.0,Older,High,100.0,0.0,33.333333333333336,High,Low,Low,Cluster 0
030c30c1955f4a17be09b692caf5ec5f,M,74,2016-04-12,2016,69000.0,66.08,4.13,5.0,3.0,2.0,Older,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
03118ab70a404fada1a433cd6abaa491,F,40,2018-01-20,2018,63000.0,318.21,17.678333333333327,4.0,3.0,2.0,Middle,Lower-Middle,100.0,100.0,50.0,High,High,Low,Cluster 2
03257d4fcb6641aebaa46d5605d205ca,M,79,2017-03-08,2017,71000.0,207.63,17.3025,5.0,5.0,3.0,Older,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 2
0335d274249f4eb6b3c51527f02a3216,F,21,2016-11-24,2016,74000.0,244.02,20.335,6.0,6.0,6.0,Youth,Lower-Middle,75.0,50.0,50.0,High,Low,Low,Cluster 0
03374e3f14564b36a7138154ed8c194a,F,30,2016-12-05,2016,41000.0,26.21,2.9122222222222223,3.0,2.0,0.0,Youth,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
033bf5269a494dd787e5e9f4a45b843c,M,82,2017-10-12,2017,89000.0,53.74,26.87,5.0,4.0,3.0,Senior,Upper-Middle,0.0,66.66666666666667,0.0,Low,High,Low,Cluster 0
033d0a511a5c452ea2be37a23f8c6dcb,M,82,2015-11-20,2015,78000.0,112.24,22.448,3.0,2.0,1.0,Senior,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
033f0ee2250e475b87f70115e7895957,F,62,2016-12-23,2016,108000.0,90.43,30.14333333333333,2.0,2.0,1.0,Older,High,0.0,0.0,50.0,Low,Low,Low,Cluster 0
033fed8bb1504885b866429db25543a0,M,66,2018-07-11,2018,108000.0,89.97999999999998,29.99333333333333,5.0,4.0,3.0,Older,High,50.0,0.0,100.0,Low,Low,High,Cluster 0
0340f0361285411ab60a24823b020112,M,32,2017-11-23,2017,59000.0,20.65,2.95,5.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
0342c7c449a84440b3f7a80ad095761a,M,52,2016-01-06,2016,56000.0,245.22,14.424705882352939,4.0,4.0,3.0,Older,Lower-Middle,100.0,100.0,0.0,High,High,Low,Cluster 2
0345b2da6507473ca4400ed84dc6725a,F,70,2014-01-30,2014,31000.0,39.45,3.0346153846153845,4.0,3.0,2.0,Older,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 1
034946bd82b34a219b556a47f1200828,M,41,2017-09-19,2017,68000.0,22.13,11.065,4.0,3.0,2.0,Middle,Lower-Middle,100.0,100.0,100.0,High,High,High,Cluster 1
034b962ed61d4da1bb0baaec84cc2e85,M,60,2017-07-29,2017,74000.0,139.53,17.44125,5.0,4.0,4.0,Older,Lower-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 2
034ce97360c6485ab990d903343f9f08,M,23,2018-07-12,2018,48000.0,22.57,4.513999999999999,5.0,3.0,2.0,Youth,Lower-Middle,0.0,25.0,50.0,Low,Low,Low,Cluster 1
034dcdec0a0547a19d77dcf2bc8ecc48,F,57,2017-10-01,2017,76000.0,11.37,11.37,6.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
0355c6a5fdbc429ea5b05e8a9ecd2eae,F,77,2016-06-09,2016,88000.0,109.09,18.181666666666672,5.0,1.0,4.0,Older,Upper-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 0
03566626393f43a88c55de21c61761d0,M,71,2018-03-02,2018,59000.0,5.45,1.8166666666666669,4.0,1.0,0.0,Older,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
03568fe0e51b41a9bd752ec8be307ba5,M,67,2013-10-19,2013,73000.0,71.82000000000002,17.955000000000005,3.0,2.0,2.0,Older,Lower-Middle,100.0,100.0,0.0,High,High,Low,Cluster 2
03575a43a3da4691998de01fff617f99,M,81,2017-09-20,2017,115000.0,201.29,25.16125,4.0,4.0,3.0,Senior,High,66.66666666666667,50.0,100.0,High,Low,High,Cluster 0
035d5aa3c23a4059ae663b4c07aa26ce,F,37,2015-11-22,2015,89000.0,261.95,21.829166666666666,4.0,4.0,3.0,Middle,Upper-Middle,50.0,100.0,100.0,Low,High,High,Cluster 0
03637e48ffda4bf9b73b079d03c0bbe3,M,35,2017-12-17,2017,48000.0,98.99,12.37375,6.0,6.0,3.0,Middle,Lower-Middle,50.0,50.0,100.0,Low,Low,High,Cluster 2
03676dc08a0a4899b0af5030bb6da6f5,M,44,2016-11-15,2016,83000.0,97.63,19.526,2.0,2.0,1.0,Middle,Upper-Middle,50.0,100.0,100.0,Low,High,High,Cluster 0
036c34e6a32a463db11ebb398a8719b6,M,40,2017-09-10,2017,56000.0,19.03,2.7185714285714293,3.0,2.0,0.0,Middle,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
036e4bedca2045afad50fda2d3b505ab,M,71,2018-03-19,2018,78000.0,24.85,24.85,6.0,6.0,2.0,Older,Lower-Middle,0.0,25.0,100.0,Low,Low,High,Cluster 0
036f1e5cca91478685c8cef24cc8b076,M,62,2018-05-06,2018,43000.0,14.81,2.4683333333333333,4.0,2.0,1.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
03716dbf46394867ba126ebe1ebc202e,M,30,2018-03-25,2018,66000.0,3.47,1.1566666666666667,5.0,4.0,0.0,Youth,Lower-Middle,50.0,0.0,75.0,Low,Low,High,Cluster 1
0375600415e24e0a9fd83ec191d5955d,M,50,2014-01-07,2014,65000.0,41.37,3.1823076923076923,2.0,2.0,1.0,Older,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 1
037c3e0c1cd6477dbe15812a05619fc5,F,60,2017-12-06,2017,77000.0,135.91,19.415714285714284,4.0,3.0,2.0,Older,Lower-Middle,50.0,66.66666666666667,100.0,Low,High,High,Cluster 0
0383a12d3a2d4fbb86ec83bd0c25eead,M,66,2017-08-06,2017,36000.0,91.87,9.187,6.0,4.0,3.0,Older,Lower-Middle,100.0,100.0,33.333333333333336,High,High,Low,Cluster 2
03887756866f4ea9b74b7e1b83ffac44,F,61,2017-09-26,2017,61000.0,251.77,14.809999999999995,5.0,5.0,4.0,Older,Lower-Middle,25.0,0.0,50.0,Low,Low,Low,Cluster 2
038d32f25cff4833ab44c5123e42583a,M,55,2015-06-23,2015,58000.0,38.46,3.496363636363636,5.0,4.0,2.0,Older,Lower-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 1
0390715ee2a4443eac8582a5941d61a9,M,57,2017-10-03,2017,60000.0,51.81999999999999,17.27333333333333,4.0,4.0,2.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
03922ce960124f4a8c4acd2a332ef296,M,61,2018-02-15,2018,62000.0,18.84,4.71,4.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
039e0c539c2f4fc582423412a8bceb40,M,82,2018-07-26,2018,32000.0,11.27,1.61,5.0,1.0,0.0,Senior,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 1
03a6837af25144b18936719d7afd5a58,F,36,2018-04-17,2018,62000.0,26.14,4.3566666666666665,3.0,3.0,2.0,Middle,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 1
03adb16f61e44e6594d6d8e38d0a3e64,M,58,2017-04-30,2017,79000.0,117.64,23.528000000000002,4.0,2.0,2.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 0
03af4a51012e4a00809df85c9279e4e4,F,69,2016-04-26,2016,94000.0,155.35,25.891666666666666,4.0,2.0,2.0,Older,Upper-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 0
03b0358ba8d945b3ac283f25969a0cca,F,52,2017-12-24,2017,51000.0,2.12,1.06,3.0,1.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
03b326a99f5345df8b4d21ed26bdb0da,F,80,2016-04-03,2016,85000.0,161.33,23.04714285714286,5.0,5.0,5.0,Senior,Upper-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 0
03b810ec338c4a85b063449f40c7b9cc,M,81,2018-02-14,2018,63000.0,13.88,3.47,4.0,2.0,0.0,Senior,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
03bbce97de8240359c2706a4c9f537f2,M,56,2016-10-19,2016,52000.0,39.23,3.269166666666667,6.0,2.0,1.0,Older,Lower-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 1
03c0b69b3db24c70bba1622bc8dd8459,M,46,2016-04-09,2016,31000.0,147.04999999999995,7.352500000000001,6.0,4.0,2.0,Middle,Lower-Middle,66.66666666666667,50.0,66.66666666666667,High,Low,High,Cluster 2
03c23b2ec84f4c5296e99c939288bcd4,F,55,2017-04-20,2017,89000.0,87.1,21.775,4.0,0.0,2.0,Older,Upper-Middle,0.0,50.0,0.0,Low,Low,Low,Cluster 0
03cc530b458e4fb180c222777916e9b5,M,89,2015-08-09,2015,36000.0,48.24,2.1927272727272724,5.0,4.0,4.0,Senior,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
03cd7c3f955a4c47bd3caf4e9a2db37c,M,81,2018-01-14,2018,79000.0,173.65,19.29444444444444,3.0,2.0,2.0,Senior,Lower-Middle,50.0,100.0,0.0,Low,High,Low,Cluster 0
03deb7cf0ebd4c7889a8a9e44df1c50a,M,53,2016-06-27,2016,64000.0,48.83000000000001,4.069166666666668,4.0,3.0,1.0,Older,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
03e507f56bd34d3dacdecb5eb87111f7,M,49,2014-02-24,2014,77000.0,287.44,20.53142857142857,5.0,5.0,5.0,Older,Lower-Middle,50.0,100.0,50.0,Low,High,Low,Cluster 0
03e67807671e4cb4bb34f2ebabc97d28,F,32,2018-03-12,2018,69000.0,209.06,16.08153846153846,5.0,5.0,5.0,Youth,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 2
03e866224ec641c58bc93a69be00de9c,F,80,2018-02-11,2018,47000.0,26.19,3.741428571428572,5.0,3.0,1.0,Senior,Lower-Middle,0.0,33.333333333333336,50.0,Low,Low,Low,Cluster 1
03ef53e2d3e1436eb3b2042a4825adec,M,50,2016-01-16,2016,90000.0,194.09,24.26125,4.0,4.0,4.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
03f1ad04292f47b2b1299cc92f8f2a5d,M,65,2017-11-18,2017,71000.0,303.22,21.658571428571424,5.0,4.0,3.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 0
03f75ac6db7a457dbd6086e6b86a4fd1,M,22,2018-06-16,2018,64000.0,20.52,5.13,5.0,2.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
03fbbeecf81b468684b50dbe63ac4587,M,33,2018-02-06,2018,47000.0,12.739999999999998,1.82,4.0,2.0,0.0,Youth,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
03fe8e9f855846c88fd01c4b7b147db7,M,42,2018-07-24,2018,53000.0,57.81,14.4525,5.0,3.0,1.0,Middle,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 2
03ff3cf4aec84162be697c28346bdd5a,F,58,2018-07-21,2018,47000.0,37.040000000000006,4.115555555555557,5.0,3.0,1.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
040704e99ab84cd08977858fab9b9276,M,65,2017-12-17,2017,88000.0,144.32,20.617142857142856,5.0,5.0,5.0,Older,Upper-Middle,100.0,100.0,50.0,High,High,Low,Cluster 0
0409252539634eca8a8d1b5407caa582,M,32,2017-09-25,2017,39000.0,99.62,24.905,3.0,3.0,0.0,Youth,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 2
0409df7f3af74e8c813d975fbd4ceb02,M,75,2015-10-06,2015,81000.0,64.2,21.4,4.0,4.0,2.0,Older,Upper-Middle,50.0,100.0,100.0,Low,High,High,Cluster 0
040b2e6d3e914d609f6764b34b5a3a88,F,63,2017-11-03,2017,112000.0,84.37,28.12333333333333,4.0,3.0,3.0,Older,High,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 0
0414fcebbd7f4a19bca352622b1c84e2,M,47,2018-01-15,2018,44000.0,27.73,3.9614285714285717,6.0,3.0,2.0,Middle,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
04189492f0aa46f2b6fefe34ffbc7062,M,29,2013-12-14,2013,64000.0,72.78,4.281176470588236,4.0,2.0,2.0,Youth,Lower-Middle,100.0,50.0,0.0,High,Low,Low,Cluster 2
041967ceb80841ddbd306958d4f744ac,F,57,2017-06-16,2017,88000.0,139.41,23.235,4.0,4.0,3.0,Older,Upper-Middle,100.0,50.0,100.0,High,Low,High,Cluster 0
041fd7c6b796430a867c4e03d2ff8f4d,M,77,2014-10-11,2014,66000.0,87.13,3.3511538461538466,6.0,3.0,5.0,Older,Lower-Middle,50.0,16.666666666666668,50.0,Low,Low,Low,Cluster 2
042d7ab61d1143fe9230bcb1af34aa5a,M,41,2017-11-02,2017,56000.0,41.13,13.71,5.0,5.0,2.0,Middle,Lower-Middle,100.0,25.0,50.0,High,Low,Low,Cluster 2
04326bc8a2e94fe09557d30388647e52,F,60,2017-09-06,2017,30000.0,12.23,3.0575,4.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
04362cece3104f4ebcb3d49ef0bc7e9c,M,47,2015-10-18,2015,38000.0,150.92000000000004,10.78,5.0,3.0,3.0,Middle,Lower-Middle,50.0,40.0,50.0,Low,Low,Low,Cluster 2
043702ae29bc426e9f65ef7beb6cd08a,F,39,2017-10-04,2017,94000.0,56.95,28.475,4.0,4.0,1.0,Middle,Upper-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 0
043bcfeacb874bbc837300701ce25870,F,70,2017-11-29,2017,72000.0,355.4899999999999,18.71,6.0,5.0,6.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 0
04452c214f5f401bb1418313c1526cbb,M,52,2015-10-24,2015,119000.0,138.29,23.04833333333333,3.0,2.0,3.0,Older,High,50.0,66.66666666666667,50.0,Low,High,Low,Cluster 0
044f41cfd98940119477d73c81f973a3,M,63,2017-07-29,2017,36000.0,12.16,2.0266666666666664,6.0,4.0,1.0,Older,Lower-Middle,0.0,33.333333333333336,0.0,Low,Low,Low,Cluster 1
0454292436bd4cee98e8ec873e30433e,F,18,2015-10-30,2015,62000.0,139.04,17.38,4.0,1.0,3.0,Youth,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 2
0456cf6870f849cc9e1ac5ea9e02dccd,F,41,2018-01-26,2018,53000.0,31.9,15.95,6.0,4.0,2.0,Middle,Lower-Middle,33.333333333333336,33.333333333333336,50.0,Low,Low,Low,Cluster 1
04698a1182a24807ad4c36f12b67c5ef,F,73,2015-11-28,2015,74000.0,90.17,18.034000000000002,3.0,1.0,2.0,Older,Lower-Middle,100.0,0.0,0.0,High,Low,Low,Cluster 0
046a2f9c32c14e7e9ad508f811ebfa2e,M,50,2017-01-18,2017,30000.0,51.75,7.392857142857142,5.0,3.0,1.0,Older,Lower-Middle,100.0,0.0,50.0,High,Low,Low,Cluster 1
0471fe94846d40e9b5bc8ec77293720c,M,66,2015-02-04,2015,72000.0,34.910000000000004,3.8788888888888895,6.0,1.0,2.0,Older,Lower-Middle,0.0,25.0,50.0,Low,Low,Low,Cluster 1
047a2de0c17849c89d04248c357cab52,M,42,2018-07-15,2018,30000.0,23.22,3.8699999999999988,6.0,4.0,1.0,Middle,Lower-Middle,0.0,25.0,50.0,Low,Low,Low,Cluster 1
047ad0135cfe4c0ea5ba019da4de9c52,F,101,2017-03-09,2017,59000.0,171.55,17.155,3.0,3.0,1.0,Senior,Lower-Middle,50.0,100.0,100.0,Low,High,High,Cluster 2
047db31ef98140149f97667abee20860,M,58,2018-06-10,2018,51000.0,9.18,1.0200000000000002,6.0,3.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
0494aa6671414fab9837fa3cd45e72bc,F,71,2016-02-10,2016,36000.0,150.91,8.877058823529412,6.0,3.0,6.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
04a19ef08c9c4648a587d64ff72bf6df,M,58,2017-12-16,2017,60000.0,237.84000000000003,16.98857142857143,5.0,4.0,4.0,Older,Lower-Middle,100.0,66.66666666666667,50.0,High,High,Low,Cluster 2
04aa84f9a46a4920b70386c3fe60165d,M,46,2017-11-01,2017,100000.0,60.28,30.14,5.0,4.0,2.0,Middle,High,0.0,66.66666666666667,100.0,Low,High,High,Cluster 0
04bd9be0d1374492800aca71e512ed51,M,21,2013-12-03,2013,70000.0,167.88,8.83578947368421,6.0,4.0,2.0,Youth,Lower-Middle,0.0,100.0,0.0,Low,High,Low,Cluster 2
04c143b7068e4c32995e1031173bea43,M,59,2017-10-30,2017,45000.0,16.58,2.763333333333333,3.0,1.0,0.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 1
04c3b99e274c40b4898ed7653e09cb62,F,74,2016-05-03,2016,77000.0,159.88,26.646666666666665,4.0,1.0,2.0,Older,Lower-Middle,50.0,0.0,0.0,Low,Low,Low,Cluster 0
04c4f933a8864cccbd4560e090355657,M,62,2017-08-02,2017,54000.0,32.82,16.41,2.0,2.0,1.0,Older,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
04c66db4925042a5bb103fec87225370,M,67,2017-08-02,2017,99000.0,89.28,29.76,5.0,1.0,2.0,Older,Upper-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 0
04ca4f4a66934cec9d3bbd8833572cf7,F,36,2016-01-27,2016,58000.0,132.19000000000003,14.687777777777779,5.0,2.0,3.0,Middle,Lower-Middle,0.0,50.0,100.0,Low,Low,High,Cluster 2
04ca68b26ef14fbc96eb01ab1f2d1fc2,M,32,2015-02-13,2015,57000.0,28.66,2.866,5.0,3.0,0.0,Youth,Lower-Middle,0.0,0.0,100.0,Low,Low,High,Cluster 1
04cb9d0033f142efa2a367f4ef273460,M,72,2018-06-09,2018,53000.0,57.68,14.42,5.0,5.0,4.0,Older,Lower-Middle,100.0,33.333333333333336,100.0,High,Low,High,Cluster 2
04cfc7c495c1419f9a316c2a9876af97,F,59,2016-06-05,2016,49000.0,108.09,13.51125,2.0,1.0,1.0,Older,Lower-Middle,100.0,50.0,0.0,High,Low,Low,Cluster 2
04dc393b52714269877cf4ceda3f78f8,F,88,2016-05-06,2016,33000.0,43.93000000000001,5.491250000000001,3.0,3.0,1.0,Senior,Lower-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 1
04dc7c54fc8147069875a5def52d711e,F,74,2016-11-03,2016,57000.0,208.86000000000004,14.918571428571429,6.0,2.0,6.0,Older,Lower-Middle,33.333333333333336,33.333333333333336,50.0,Low,Low,Low,Cluster 2
04e0842b079c4113a759aa6e09ea17ed,M,32,2016-10-15,2016,46000.0,253.54,13.34421052631579,5.0,3.0,4.0,Youth,Lower-Middle,50.0,75.0,100.0,Low,High,High,Cluster 2
04e0eff0b4704fc291bbe1275f01fb7a,M,54,2017-12-10,2017,65000.0,180.59,13.89153846153846,5.0,4.0,4.0,Older,Lower-Middle,100.0,0.0,100.0,High,Low,High,Cluster 2
04e34b1c5fe64fbcb76bfe47ebbbf015,M,57,2014-01-10,2014,93000.0,139.91,23.31833333333333,6.0,6.0,3.0,Older,Upper-Middle,66.66666666666667,100.0,100.0,High,High,High,Cluster 0
04e39b3e8fc449cfbcafd7dba2429f1c,F,59,2017-06-03,2017,54000.0,135.5,16.9375,3.0,3.0,3.0,Older,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
04e5255c9e754c66b83c06ec70f62203,M,93,2017-09-04,2017,35000.0,93.56,8.505454545454546,6.0,6.0,6.0,Senior,Lower-Middle,100.0,50.0,50.0,High,Low,Low,Cluster 2
04ea45ec66574a618b0918834ee08fed,F,86,2015-09-30,2015,74000.0,21.02,21.02,5.0,0.0,2.0,Senior,Lower-Middle,0.0,0.0,0.0,Low,Low,Low,Cluster 0
04ec49d81d154a70b3f0d5f280da3756,M,65,2018-03-10,2018,42000.0,15.46,2.5766666666666667,6.0,3.0,0.0,Older,Lower-Middle,50.0,0.0,66.66666666666667,Low,Low,High,Cluster 1
04f2e86f182d4fc4b7b1a1858c280a38,M,75,2014-07-12,2014,84000.0,283.03,20.21642857142857,3.0,3.0,2.0,Older,Upper-Middle,50.0,50.0,0.0,Low,Low,Low,Cluster 0
04f59344d54947ed8aa82c25effc9487,M,37,2018-03-13,2018,46000.0,6.0,2.0,4.0,3.0,0.0,Middle,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
04fa747cd2d841bcaf08f0a64e82bbef,M,52,2018-04-17,2018,64000.0,17.169999999999998,3.434,5.0,0.0,1.0,Older,Lower-Middle,50.0,0.0,50.0,Low,Low,Low,Cluster 1
04fad15f96d446f483823ad08857e752,F,67,2018-06-07,2018,116000.0,180.86,30.14333333333333,2.0,0.0,1.0,Older,High,50.0,0.0,50.0,Low,Low,Low,Cluster 0
04fb6b47e11640139f3ef5d74d7a79a1,F,46,2017-09-28,2017,78000.0,86.64000000000001,14.440000000000005,5.0,5.0,3.0,Middle,Lower-Middle,0.0,100.0,100.0,Low,High,High,Cluster 2
04fcbc5e1faf4b7bba20116ecb30ca17,F,20,2017-10-11,2017,46000.0,58.52,9.753333333333334,5.0,4.0,3.0,Youth,Lower-Middle,25.0,100.0,50.0,Low,High,Low,Cluster 2
05018c82b3d241328a5b0558dada3286,M,72,2017-11-04,2017,91000.0,129.44,25.888,4.0,4.0,1.0,Older,Upper-Middle,50.0,0.0,100.0,Low,Low,High,Cluster 0
05037de294c540d3ba92aa627b992066,M,28,2015-05-30,2015,62000.0,23.4,2.3400000000000007,5.0,2.0,1.0,Youth,Lower-Middle,50.0,0.0,33.333333333333336,Low,Low,Low,Cluster 1
050a57f4d675402ba1a06c8c49a4a200,M,60,2018-04-24,2018,45000.0,10.67,2.6675,4.0,3.0,0.0,Older,Lower-Middle,0.0,50.0,50.0,Low,Low,Low,Cluster 1
050cdb2d5b4b4bb3b1c612e17e0e8c1b,M,51,2017-02-19,2017,67000.0,189.28000000000003,8.603636363636364,4.0,4.0,3.0,Older,Lower-Middle,33.333333333333336,0.0,50.0,Low,Low,Low,Cluster 2
051006a0cddf40e0a973d9317c032086,M,27,2014-04-15,2014,33000.0,51.82,3.0482352941176467,5.0,4.0,2.0,Youth,Lower-Middle,0.0,100.0,50.0,Low,High,Low,Cluster 1
051066a2c1284e23a1e3a2cc1389f23f,M,22,2016-02-26,2016,31000.0,77.56,7.756,6.0,4.0,4.0,Youth,Lower-Middle,40.0,0.0,50.0,Low,Low,Low,Cluster 2
0514e61ffb1c4b52b8f0bf5ed2a348c7,M,50,2018-06-06,2018,37000.0,7.87,1.574,5.0,2.0,0.0,Older,Lower-Middle,0.0,0.0,50.0,Low,Low,Low,Cluster 1
0517e2aca44d4327875c3bb8478e492e,F,45,2017-08-23,2017,40000.0,82.80000000000003,11.828571428571431,6.0,4.0,2.0,Middle,Lower-Middle,50.0,50.0,50.0,Low,Low,Low,Cluster 2
051b92f5a9f94328a8721e86905c1d3d,F,54,2017-02-26,2017,108000.0,264.49,29.38777777777777,3.0,2.0,2.0,Older,High,50.0,0.0,100.0,Low,Low,High,Cluster 0
